corp_name,nm,birth_ym,ofcps,rgist_exctv_at,main_career,source_year,years_before_delisting,위험기업,위험종목코드
셀리버리,이병화,1964년 09월,감사,감사,"- 서울대학교 법과대학
- 서울대학교 법과대학원
- 사법시험합격
- 사법연수원 수료
- (前) 김.장.리 법률사무소(Kim, Chang &Lee)
- (前) ㈜한국쓰리엠 법무지원본부 본부장(상무)
- (前) 사법연수원 운영위원
- (現) 법무법인(유한) 광장(Lee &Ko)",2023,2,셀리버리,268600
셀리버리,백융기,1953년 01월,사외이사,사외이사,"- Ph.D. in Biochemistry, University of Missouri Columbia
- (前) 아시아오세아니아단백체기구(AOHUPO) 회장
- (前) 세계인간단백체기구(HUPO) 회장
- (前) 한국인간단백체학회(KHUPO) 회장
- (前) 생화학분자생물학회(KSBMB) 회장
- (前) 국제염색체기반단백체지도컨소시엄 회장
- (前) 연세대학교 생화학과 교수
- (現) 연세프로테옴연구소 연구트랙명예특임교수",2023,2,셀리버리,268600
퀀타피아,정철,1975년 04월,대표이사,사내이사,"동신대학교 컴퓨터공학과
 전) K1 커뮤니케이션 연구원
 전) 위드플랜 대표이사",2024,1,퀀타피아,078940
퀀타피아,김경록,1973년 05월,사내이사,사내이사,"연세대학교 행정대학원 졸업
 전) 조지타운대학교 객원연구원
 전) 국회전문위원
 현) 퍼시픽자산운용 사외이사",2024,1,퀀타피아,078940
퀀타피아,강면모,1952년 11월,사외이사,사외이사,"연세대학교 경영대학원 졸업
 전) 한국은행 외화자금국장
 전) 한국은행 London 사무소장
 전) 미래에셋맵스자산운용 감사
 전) 미래에셋생명 방카슈랑스영업부문 전무",2024,1,퀀타피아,078940
퀀타피아,이동호,1962년 02월,사외이사,사외이사,"고려대학교 경영대학 졸업
 전) Tchopstix Inc.(USA) 대표이사
 전) SM Online(에스엠온라인) 대표이사
 전) Orion Asset Management(뉴욕) 부사장",2024,1,퀀타피아,078940
퀀타피아,황현택,1965년 05월,대표이사,사내이사,"런던정경대학교 석사 유럽정치학
 전) 루트로닉 사장 (COO)
 전) 포스코경영연구원 선임자문위원
 전) 현대투자네트워크 대표이사",2023,2,퀀타피아,078940
이큐셀,김봉관,1974년 03월,대표이사,사내이사," (전) 산업기술대학교 전자제어공학부 겸임교수
 (전) 퓨처로봇전략사업팀장
 (전) 휴림네트웍스(주) 대표이사
 (현) 휴림로봇(주) 대표이사",2024,1,이큐셀,160600
이큐셀,박영삼,1973년 07월,상무,사내이사," (전) 오성엘에스티(주) 재무관리 부장
 (전) 신화인터텍(주) CFO (전) LDK Solar CFO (CHINA Poly-Si) (현) 휴림로봇(주) 경영지원본부장",2024,1,이큐셀,160600
이큐셀,최진원,1987년 01월,이사,사내이사," (전) (주)청호컴넷 경영관리실
 (현) (주)알투스홀딩스 대표이사",2024,1,이큐셀,160600
이큐셀,김충선,1947년 08월,사외이사,사외이사," (전) 자유한국당 동대문(을)당협위원장
 (현) 국민의힘 중앙위원회 부의장
 (현) 국민의힘 중앙위원회 부원장",2024,1,이큐셀,160600
이큐셀,이익재,1981년 06월,사외이사,사외이사," (전) 한영회계법인 회계사
 (전) 고려대학교 기획예산처 예산담당
 (전) 농협중앙회,농협생명 구조개편 및 연결회계
 (현) 안세회계법인 회계사",2024,1,이큐셀,160600
이큐셀,이성규,1956년 10월,감사,감사," (전) (주)한화 본사 재경본부
 (전) (주)한화 본사 경영지원총괄
 (전) (주)한화 본사 상근고문",2024,1,이큐셀,160600
이큐셀,이헌철,1964년 04월,대표이사,사내이사,"- (전) SPSystem 팀장
- (전) CM테크 부사장
- (전) 지이 부사장
- 
(현) (주)이큐셀 대표이사",2023,2,이큐셀,160600
이큐셀,최대용,1974년 10월,이사,사내이사,"- (전) 아워홈(구, LG유통) 경영심사팀
- (전) LG 디스플레이 설비구매팀

- (현) (주)이큐셀 인사담당",2023,2,이큐셀,160600
이큐셀,이한규,1970년 05월,이사,사내이사,"- (전) 한화테크윈 구매혁신 파트장
- (전) 한화테크윈 엔진사업부 구매기획팀장

- (현) (주)이큐셀 지원본부 본부장",2023,2,이큐셀,160600
이큐셀,이호,1962년 06월,사외이사,사외이사,- (전) 금호타이어 경영기획본부 본부장,2023,2,이큐셀,160600
애닉,김제봉,1979년 07월,대표이사,사내이사,"(現) (주)루츠홀딩스 대표이사
(前) (주)아이톡시 경영지원본부장",2023,2,애닉,299910
애닉,이혜리,1974년 01월,이사,미등기,"(前) (주)네오위즈 총괄 센터장
(前) (주)알피지리퍼블리 사업부 차장",2023,2,애닉,299910
애닉,조학현,1976년 04월,이사,미등기,(現) (주)에이앤콘텐츠미디어 대표이사,2023,2,애닉,299910
애닉,김영섭,1983년 08월,사내이사,사내이사,"(現) (주)루츠코퍼레이션 이사회 의장
(前) 스컬프터 이사",2023,2,애닉,299910
애닉,배기홍,1982년 09월,사내이사,사내이사,"(現) (주)티나코퍼레이션 대표이사
(前) JT저축은행 인사팀",2023,2,애닉,299910
애닉,이지은,1985년 02월,사내이사,사내이사,"(現) (주)이음 엔터테인먼트 이사
(前) 문화예술진흥원 강사",2023,2,애닉,299910
애닉,장선균,1978년 01월,사내이사,사내이사,"(現) 삼목세무회계 회계사
(現) (주)브이원투자자문 감사",2023,2,애닉,299910
애닉,노상규,1965년 01월,"사외이사
(감사위원)",사외이사,"서울대학교 경영학과 졸업
미네소타대학교 경영학 박사
(現) 서울대학교 경영학과 교수",2023,2,애닉,299910
애닉,김영덕,1964년 12월,사외이사,사외이사,"(前) 경남문화예술진흥원 원장
(前) 한국콘텐츠진흥원 부원장",2023,2,애닉,299910
애닉,김진수,1979년 03월,이사,미등기,"서울대학교 컴퓨터공학과 졸업
(前) 게임하이(주)PD
(前) 넥슨지티(주)
(前) (주)CJ게임랩
(前) (주)아이케이게임즈
(前) (주)베스파 대표이사",2023,2,애닉,299910
애닉,남희욱,1972년 12월,이사,미등기,(前) (주)아이톡시 재무기획본부장,2023,2,애닉,299910
케이만금세기차륜집단유한공사,"주승화
(중국)",1955년 03월,"대표
이사",사내이사,"학력:
중국양주대학 마케팅 전공
주요경력:강소신강물자유한공사 판매부 (76∼79)강소신강물자유한공사 상해지사 총괄 (79∼84)강도시홍달물자유한공사 대표이사 (85∼01)강소금세기물자유한공사 대표이사 (99∼13)양주강위휠공장 공장장 (02∼04)양주금세기차륜제조유한공사 대표이사 (04∼현재)금세기(낙양)차륜제조유한공사 대표이사 (12∼현재)",2023,2,골든센츄리,900280
케이만금세기차륜집단유한공사,송성일,1972년 12월,"대표
이사",사내이사,"㈜모던스토리 이사 (18~현재)
㈜노블엠앤비 대표이사 (2021)",2023,2,골든센츄리,900280
케이만금세기차륜집단유한공사,"석혜평
(중국)",1963년 04월,"사내
이사",사내이사,"학력:
하남방송대학, 재무 및 컴퓨터관리 학과
주요경력:삼문협신화수공기계유한책임공사 회계담당 (85∼10)삼문협흠방특수합금책임유한공사 CFO (10.07∼11.06)강소유상인테리어유한공사 CFO (11.07∼14.07)골든센츄리 재무총괄 (14.07∼현재)",2023,2,골든센츄리,900280
케이만금세기차륜집단유한공사,박경호,1998년 08월,"사내
이사",사내이사,㈜모던스토리 이사 (18~현재),2023,2,골든센츄리,900280
케이만금세기차륜집단유한공사,김상만,1977년 01월,"사외
이사",사외이사, ㈜에스엠케이디벨로퍼 대표이사 (20.11~현재),2023,2,골든센츄리,900280
케이만금세기차륜집단유한공사,차현주,1986년 03월,"사외
이사",사외이사,"학력:
북경대학교 중문과 졸업
주요경력:
신한회계법인 해외사업부 기업실사/감사 매니저 (11~16)
㈜대원자동차부품 재무부 총괄이사 (17~현재)",2023,2,골든센츄리,900280
케이만금세기차륜집단유한공사,"서도평
(중국)",1967년 12월,감사,감사,"중국공상은행 강도시지점 영업부 (01.01∼08.07)중국공상은행 강도대교지점 지점장 (08.08~10.07)강도길은촌진은행 영업부 총경리 (10.07∼15.01)양주용천강관유한공사 CFO (15.01∼17.03)
골든센츄리 감사 (17.04∼현재)",2023,2,골든센츄리,900280
로아앤코,양규용,1962년 06월,대표이사,사내이사,"조선대학교 대학원 공업석사
(현) 에너지사업부 사업총괄 사장
(전) 금호피엔비 화학 영업팀장",2023,1,에스엘에너지,214310
로아앤코,박영복,1971년 01월,상무이사,사내이사,"서울대학교 대학원 경영학 석사(현) 에너지사업부 영업본부장
(전) LG화학 영업팀장",2023,1,에스엘에너지,214310
로아앤코,강문혁,1985년 05월,사외이사,사외이사,"성균관대학교 법학과(현)법무법인 안심 대표변호사
(전) 대한법률구조공단 소속 변호사",2023,1,에스엘에너지,214310
로아앤코,김노은,1989년 02월,사외이사,사외이사,"고려대학교 법학전문대학원 석사(현) 법무법인 에이원 소속 변호사
(전) 제이엘워터 법률사무소",2023,1,에스엘에너지,214310
로아앤코,곽정민,1977년 01월,상근감사,감사,"연세대학교 법무대학원 석사
(현) 법무법인 클라스 소속변호사
(현)연세대학교 법무대학원 겸임교수
(전) 법무법인 충정",2023,1,에스엘에너지,214310
로아앤코,박일홍,1971년 05월,대표이사,사내이사,"경상대학교 졸업전 퓨전 대표이사
현 (주)에스엘바이오닉스 대표이사",2022,2,에스엘에너지,214310
로아앤코,손성진,1967년 01월,대표이사,사내이사,"전 LG이노텍 LED사업부 상무
전 LG이노텍 자문위원
전 (주)레이토피아 이사
현 (주)에스엘바이오닉스 대표이사",2022,2,에스엘에너지,214310
로아앤코,온영두,1977년 05월,사내이사,기타비상무이사,"현 에스엘바이오닉스 기타비상무이사
현 스튜디오산타클로스엔터테인먼트
   기타비상무이사",2022,2,에스엘에너지,214310
로아앤코,서무룡,1958년 12월,사외이사,사외이사,"대한화학회 정회원
한국환경기술원 기술평가위원
한국환경공단 폐기물감량화위원
현 경상대학교 화학과 교수 ",2022,2,에스엘에너지,214310
로아앤코,문형석,1976년 10월,감사,감사,"전 예일회계법인 회계사
현 현대회계법인 회계사",2022,2,에스엘에너지,214310
티엘아이,홍세경,1966년 02월,대표이사,사내이사,"前 SK하이닉스(주)  근무
前 (주)센소니아  부사장
現 (주)티엘아이 대표이사",2023,1,티엘아이,062860
티엘아이,홍순원,1964년 06월,사내이사,사내이사,"現 (주)센소니아  대표이사
現 (주)원익디투아이 대표이사",2023,1,티엘아이,062860
티엘아이,김지만,1971년 07월,사내이사,사내이사,"前 (주)티맥스소프트 근무
現 (주)원익홀딩스 기획조정실 전략본부장",2023,1,티엘아이,062860
티엘아이,김병성,1965년 09월,사외이사,사외이사,"前 한국 전자파 학회 국문지 상임이사
現 성균관대학교 반도체 디스플레이 학과 학과장
現 (주)티엘아이 사외이사",2023,1,티엘아이,062860
티엘아이,이재헌,1958년 03월,감사,감사,"前 (주)원익 대표이사  
前 (주)원익홀딩스 대표이사 및 고문
現 (주)티엘아이 감사",2023,1,티엘아이,062860
티엘아이,김도윤,1968년 09월,전무이사,미등기,"現 (주)원익디투아이 전무
現 (주)티엘아이 영업마케팅본부장",2023,1,티엘아이,062860
티엘아이,김정표,1975년 01월,상무이사,미등기,"前 삼성전자 근무
現 (주)티엘아이 ADS 본부장",2023,1,티엘아이,062860
티엘아이,이수정,1972년 06월,상무이사,미등기,"前 SK하이닉스(주)  근무
現 (주)티엘아이 NDS 본부장",2023,1,티엘아이,062860
티엘아이,변영무,1976년 01월,상무이사,미등기,"前 (주)씨엠에스랩 근무   
現 (주)티엘아이 재무본부장",2023,1,티엘아이,062860
티엘아이,이승철,1972년 01월,전무,미등기,- 현진그룹,2022,2,티엘아이,062860
티엘아이,이수정**,1972년 02월,상무,미등기,- 에스케이 하이닉스,2022,2,티엘아이,062860
티엘아이,임경옥,1961년 08월,감사,감사,"- 삼일회계법인(Manager)
- 우송세무회계사무소 대표",2022,2,티엘아이,062860
티엘아이,조관웅,1970년 01월,이사,사내이사,- 아미노로직스,2022,2,티엘아이,062860
티엘아이,고영상*,1976년 01월,사외이사,사외이사,"-엔케이법률사무소 대표변호사
-서울특별시의회 입법,법률 고문",2022,2,티엘아이,062860
티엘아이,조상준*,1974년 09월,이사,사내이사,"- 삼성디스플레이
- 가천대학교 전자공학과 부교수",2022,2,티엘아이,062860
티엘아이,정창욱,1968년 02월,부사장,미등기,- Rambus,2022,2,티엘아이,062860
티엘아이,김병희,1968년 03월,상무,미등기,- 하이닉스,2022,2,티엘아이,062860
어스앤에어로스페이스,한상수,1956년 03월,사내이사,사내이사," -KT(1979~1992)
-(주)메이페어 대표이사
-現 (주)정진개발 대표이사, 회장
-現 (주)트인시아 대표이사, 회장
-現 (주)벨라듀 대표이사. 회장",2023,1,어스앤에어로스페이스,263540
어스앤에어로스페이스,김성덕,1961년 04월,사내이사,사내이사,"-연세대학교 졸업
-ROTC 23기 임관
-연세대학교 경제대학원 수료
-(주)코오롱
-(주)싸이버게이트 창업
-(주)시큐어소프트 코스닥 상장",2023,1,어스앤에어로스페이스,263540
어스앤에어로스페이스,한철기,1957년 12월,사외이사,사외이사,"- 연세대학교 법학과 졸업
- 서울지방공정거래사무소 제조하도급과장
- 삼성카드 경영고문
- 現 한국공항(주) 감사",2023,1,어스앤에어로스페이스,263540
어스앤에어로스페이스,김경석,1960년 07월,사외이사,사외이사,"- 전남대학교 법과대학 졸업
- 서울고등검찰청 검사
- 법무법인(유한)바른길 대표변호사
- 광주지방검찰청 형사조정위원회 부위원장",2023,1,어스앤에어로스페이스,263540
어스앤에어로스페이스,류철현,1971년 12월,부사장,미등기,"-1990~1996 경상대학교 기계공학과 졸업
-2011~2013 부산대학교 경영대학원
-일진금속공업 연구원
-Simmons IK 과장
-Pure Commerce 대표
- Spirit Aerosystems 한국 주재원
-現 (주)어스앤에어로스페이스 사업관리본부장",2023,1,어스앤에어로스페이스,263540
어스앤에어로스페이스,조동우,1983년 07월,대표이사,사내이사,"- 전남대학교 법과대학 졸업
- 서울고등검찰청 검사
- 법무법인(유한)바른길 대표변호사
- 광주지방검찰청 형사조정위원회 부위원장",2023,1,어스앤에어로스페이스,263540
어스앤에어로스페이스,고석봉,1968년 01월,사내이사,사내이사,"-1990~1996 경상대학교 기계공학과 졸업
-2011~2013 부산대학교 경영대학원
-일진금속공업 연구원
-Simmons IK 과장
-Pure Commerce 대표
- Spirit Aerosystems 한국 주재원
-現 (주)어스앤에어로스페이스 사업관리본부장",2023,1,어스앤에어로스페이스,263540
어스앤에어로스페이스,이현구,1950년 11월,사내이사,미등기,"-1988~1995 경상대학교 회계학과 졸업
-1994~2008 록히드마틴 경리부 차장
-現 (주)어스앤에어로스페이스 재무관리실장",2023,1,어스앤에어로스페이스,263540
어스앤에어로스페이스,서성식,1968년 08월,이사,미등기,"-1988~1995 경상대학교 회계학과 졸업
-1994~2008 록히드마틴 경리부 차장
-現 (주)어스앤에어로스페이스 재무관리실장",2023,1,어스앤에어로스페이스,263540
어스앤에어로스페이스,정기환,1961년 02월,대표이사,사내이사,"-제일제네랄 대표이사
-우리원개발 대표이사
-現 (주)어스앤에어로스페이스 대표이사",2022,2,어스앤에어로스페이스,263540
어스앤에어로스페이스,김대영,1961년 09월,사내이사,사내이사,"- 서울대학교 조선공학과 졸업
- 신도이앤씨(주) 대표이사
- 용인송담대학교 교수(항공기계과)
 -現 관정재단 부이사장",2022,2,어스앤에어로스페이스,263540
한국테크놀로지,신용구,1963년 06월,사장,사내이사,"-한국테크놀로지 대표이사
-(전) 대우조선해양건설 대표이사",2023,1,한국테크놀로지,053590
한국테크놀로지,장상만,1962년 08월,이사,사내이사,"-대우조선해양건설(주) 부사장(현)
-대우조선해양건설(주) 재경/경영기획팀장",2023,1,한국테크놀로지,053590
한국테크놀로지,백운걸,1960년 11월,이사,사내이사,"-(전)대우조선해양건설(주) 사업부문장
-창성건설(주) 영업부문총괄",2023,1,한국테크놀로지,053590
한국테크놀로지,이대종,1974년 04월,이사,미등기,-대동오토사운드,2023,1,한국테크놀로지,053590
한국테크놀로지,김봉종,1965년 09월,이사,사외이사,"-(현) 브링스코리아 부사장
-(전) 발렉스특스물류 본부장
-(전) 태경씨엠 개발사업 및 사업관리 부장",2023,1,한국테크놀로지,053590
한국테크놀로지,김용빈,1972년 09월,이사,미등기,"-(전) 대우조선해양건설 회장
-(전) 대한컬링연맹 회장",2022,2,한국테크놀로지,053590
한국테크놀로지,류제만,1962년 11월,이사,사외이사,"- 한국거래소 코스닥시장본부 코스닥시장부장
- (현)코넥스협회 상근부회장",2022,2,한국테크놀로지,053590
에이티세미콘,김소정,1961년 10월,대표이사,사내이사,"現 (주)모닝랜드 대표이사
前 동방조선해양(주) 대표이사",2023,1,에이티세미콘,089530
에이티세미콘,김병효,1973년 03월,부장,미등기,前 ㈜하이빅스,2023,1,에이티세미콘,089530
에이티세미콘,양용구,1967년 10월,부회장,사내이사,"現 ㈜에이티세미콘 부회장
前 ㈜리더스기술투자 사외이사",2023,1,에이티세미콘,089530
에이티세미콘,강성민,1985년 02월,사내이사,사내이사,現 리그베스트 차장前 SK엠앤서비스 선임,2023,1,에이티세미콘,089530
에이티세미콘,서상호,1974년 10월,사내이사,사내이사,現 변호사 서상호법률사무소 대표변호사前 법률사무소 엘프스(ELPS) 변호사,2023,1,에이티세미콘,089530
에이티세미콘,권중한,1978년 06월,사내이사,사내이사,現 대한변호사협회 대의원,2023,1,에이티세미콘,089530
에이티세미콘,박종완,1966년 03월,사외이사,사외이사,"現 계성건설㈜ 대표이사
前 국제로타리3670지구 51대 총재",2023,1,에이티세미콘,089530
에이티세미콘,한경미,1975년 07월,사외이사,사외이사,前 명지대학교 예술종합원 교수,2023,1,에이티세미콘,089530
에이티세미콘,홍사균,1973년 06월,감사,감사,現 이정회계법인 이사前 삼일회계법인 이사,2023,1,에이티세미콘,089530
에이티세미콘,임광빈,1964년 03월,사장,미등기,"現 ㈜에이티세미콘
 사장
前 삼성반도체",2023,1,에이티세미콘,089530
에이티세미콘,김형준,1967년 12월,대표이사,사내이사,"現 ㈜리더스기술투자 대표이사
現 더에이치테크㈜ 대표이사",2022,2,에이티세미콘,089530
에이티세미콘,권순범,1969년 02월,이사,미등기,前 SK하이닉스,2022,2,에이티세미콘,089530
에이티세미콘,정윤호,1965년 02월,부사장,사내이사,"現 ㈜에이티세미콘 부사장
前 ㈜일신엔터테인먼트 대표이사",2022,2,에이티세미콘,089530
에이티세미콘,김영국,1976년 12월,전무이사,사내이사,"現 ㈜에이티세미콘 전무이사
前 ㈜WI 이사",2022,2,에이티세미콘,089530
에이티세미콘,하   현,1970년 05월,이사,사내이사,"現 일간리더스경제 회장
前 한국전자상거래관리사협회 사무총장",2022,2,에이티세미콘,089530
에이티세미콘,오대윤,1960년 09월,이사,사내이사,"現 단국대학교 공대 겸임교수
前 영창케미칼㈜ 부회장",2022,2,에이티세미콘,089530
에이티세미콘,강재구,1967년 10월,이사,사외이사,"現 유마스템의원 원장
㈜휴림바이오셀 줄기세포부문 자문위원",2022,2,에이티세미콘,089530
에이티세미콘,강태훈,1985년 03월,이사,사외이사,"現 Ace International Network 이사
前 Chillax and Greedy 대표이사",2022,2,에이티세미콘,089530
에이티세미콘,신은철,1958년 02월,감사,감사,"前 세계미래포럼-중소기업경영원 전무
前 한국IR협의회 상근부회장",2022,2,에이티세미콘,089530
에이티세미콘,안광춘,1968년 03월,부사장,미등기,"前 대신증권
前 한양증권",2022,2,에이티세미콘,089530
녹원씨엔아이,박세준,1979년 02월,대표이사,사내이사,"- 전남대학교 정치외교과 졸업

- 前 엔에스건설조경(주) 대표이사
- 現 (주)동방엔지니어링 대표이사",2023,1,녹원씨엔아이,065560
녹원씨엔아이,최사동,1964년 09월,대표이사,사내이사,"- 동국대학교 경영학 졸업

- 前 외한은행 지점장
- 前 하나은행 지점장
- 前 하나은행 본부장",2023,1,녹원씨엔아이,065560
녹원씨엔아이,김준,1991년 10월,이사,사내이사,"- 런던대학교(SOAS) 국제개발학과 졸업

- 現 (주)이에스종합건설 이사
- 現 (주)굿플랜프라이빗에쿼티 이사
- 前 (주)이더블유케이 이사",2023,1,녹원씨엔아이,065560
녹원씨엔아이,심재승,1959년 08월,이사,사외이사,"- 연세대학교 경제학과 졸업

- 前 한국거래소 파생상품연구센터 상무
- 前 코스콤(주) 전무
- 現 경기대학교 경제학과 교수",2023,1,녹원씨엔아이,065560
녹원씨엔아이,김학성,1966년 02월,감사,감사,"- 경희대학교 법학과 졸업

- 제35회 행정고시 합격
- 前 법무부 교정기획 과장
- 前 성동구치소장
- 前 법무부 교정본부장
- 現 법무법인 율촌 상임고문
- 現 경찰대학 외래교수",2023,1,녹원씨엔아이,065560
녹원씨엔아이,장봉근,1982년 06월,대표이사,사내이사,"- 현 (주)제이케이미트코퍼레이션 대표이사
- 현 (주)배한네트웍스 대표이사",2022,2,녹원씨엔아이,065560
녹원씨엔아이,김재헌,1963년 03월,이사,사내이사,- 전 (주)한화 기획/경영지원 상무,2022,2,녹원씨엔아이,065560
녹원씨엔아이,전선이,1985년 05월,이사,사외이사,- 현 법무법인 은율 소속변호사,2022,2,녹원씨엔아이,065560
녹원씨엔아이,이진원,1975년 06월,감사,감사,"- 전 남양유업 기획실
- 전 정일세무법인
- 현 정일세무법인 역삼지사 대표세무사",2022,2,녹원씨엔아이,065560
스마트솔루션즈,김광배,1959년 12월,집행임원,집행임원,"리얼픽 대표이사
 현대증권 지점장
 베니텍 이사",2023,1,스마트솔루션즈,136510
스마트솔루션즈,염규복,1960년 05월,이사,사외이사,現 서울중앙회 법무사,2023,1,스마트솔루션즈,136510
스마트솔루션즈,김영태,1960년 02월,이사,사외이사,"테크마스터(H.K.)전자㈜ 대표이사
 현대증권 지점장",2023,1,스마트솔루션즈,136510
스마트솔루션즈,박선식,1956년 10월,감사,감사,"국무총리 비서실 자문위원
 재단법인 김제지평선장학숙 원장
 KBS 한국방송 및 KBS 비즈니스 1직급 정년퇴직",2023,1,스마트솔루션즈,136510
스마트솔루션즈,정대규,1970년 01월,이사,미등기,"주식회사 아이피밸리 대표이사
 주식회사 티씨에스코리아 관리이사
 주식회사 엑스모션.아이맵자산운용/벤크리
 지에이이노베이션㈜",2023,1,스마트솔루션즈,136510
스마트솔루션즈,이정익,1965년 01월,이사,사내이사,에디슨모터스 대표이사,2023,1,스마트솔루션즈,136510
스마트솔루션즈,조진용,1976년 10월,이사,사외이사,"해냄세무회계사무소 대표이사
삼덕회계법인",2023,1,스마트솔루션즈,136510
스마트솔루션즈,김종현,1968년 02월,이사,사내이사,"에디슨모터스 생산본부장
에스티에스월드 대표이사",2023,1,스마트솔루션즈,136510
스마트솔루션즈,이용승,1973년 09월,이사,미등기,"아리온테크놀로지 이사
포티스 이사
코이즈텍 대표이사",2022,2,스마트솔루션즈,136510
스마트솔루션즈,한봉수,1969년 09월,이사,미등기,"주식회사 쎄미시스코 이사
주식회사 금빛 CFO",2022,2,스마트솔루션즈,136510
스마트솔루션즈,이동석,1968년 05월,부사장,미등기,"주식회사 쎄미시스코 부사장
유일반도체 연구소과장
울산대학교 전기공학 학사",2022,2,스마트솔루션즈,136510
스마트솔루션즈,김광영,1968년 01월,상무,미등기,"주식회사 쎄미시스코 상무
FST 제조센터장",2022,2,스마트솔루션즈,136510
스마트솔루션즈,김학권,1976년 11월,이사,미등기,"주식회사 쎄미시스코 이사
태안 신협
오산대학교 전자과 전문 학사",2022,2,스마트솔루션즈,136510
이즈미디어,정복헌,1968년 05월,대표이사,사내이사,"현)어바인아시아 대표이사
전)한국항공대학교 항공안전교육원 교수
전)중국 원통화물항공사 한국지사장",2023,1,이즈미디어,181340
이즈미디어,정동욱,1969년 06월,이사,사내이사,현) (주)이즈미디어 경영관리본부 재무팀장,2023,1,이즈미디어,181340
이즈미디어,최승현,1975년 10월,사내이사,사내이사,"현) ㈜쿠키랭스 대표이사
전) ㈜선유파트너스 대표이사
전) 현대전자(TFT-LCD)사업부 해외영업팀장",2023,1,이즈미디어,181340
이즈미디어,테리우성노,1977년 06월,-,사내이사,"현)미국 어바인에셋LLC 이사
현)미국 Biue Terra Capital 이사",2023,1,이즈미디어,181340
이즈미디어,강용돈,1972년 12월,-,감사,"현)어바인아시아 이사
전)에코하우징 이사
전)빅아이엔닷컴",2023,1,이즈미디어,181340
이즈미디어,김호석,1977년 04월,이사,사내이사,현) (주)이즈디미어 전산팀장,2023,1,이즈미디어,181340
이즈미디어,이지수,1975년 09월,이사,미등기,현) (주)이즈미디어,2023,1,이즈미디어,181340
이즈미디어,전창근,1975년 12월,이사,미등기,현 (주)이즈미디어,2023,1,이즈미디어,181340
이즈미디어,김진우*(주1),1974년 03월,상무,미등기,현) (주)이즈미디어 경영관리본부장,2023,1,이즈미디어,181340
이즈미디어,김선기,1960년 07월,이사,사내이사,현) (주)이즈미디어 사내이사,2023,1,이즈미디어,181340
이즈미디어,명주성,1969년 09월,대표이사,사내이사,"전) 티피에이리테일, 미국법인장
전) 미국 Co-founder of Oneholdingsgroup",2022,2,이즈미디어,181340
이즈미디어,김재준,1961년 09월,감사,감사,"현) 위드윈 인베스트먼트 감사
전) 경남제약 사외이사
전) NH투자증권(WM사업부) 전무
서강대학교 경제대학원 수료",2022,2,이즈미디어,181340
이즈미디어,박근영,1980년 02월,사장,미등기,"현) ㈜이즈미디어 사장
 University of London 학사",2022,2,이즈미디어,181340
이즈미디어,손요한,1972년 04월,부사장,미등기,"전) 제이더블유알앤아이
전) 베스코 클락",2022,2,이즈미디어,181340
이즈미디어,임성오,1971년 03월,상무,미등기,"전) 엔시스 FPGA개발 이사 
전)하이버스 연구소총괄 이사",2022,2,이즈미디어,181340
이즈미디어,이기현,1971년 07월,이사,미등기,현) ㈜이즈미디어,2022,2,이즈미디어,181340
이즈미디어,양회진,1962년 12월,이사,미등기,"전) 비바모빌리티 경영관리
전) PVH CO.LTD 기업구조조정
동국대학교 영어영문 학사",2022,2,이즈미디어,181340
이즈미디어,전형남,1963년 09월,사장,사내이사,"전) 유진투자증권, 이사
전) 이베스트증권, 이사
전) IBK투자증권, 상무",2022,2,이즈미디어,181340
이즈미디어,쟈니구,1956년 08월,-,사내이사,"현)이즈미디어 경영지배인
현)어바인아시아 대표이사
현)어바인에셋 LLC 부회장",2022,2,이즈미디어,181340
이즈미디어,모튼어바인스미스,1965년 08월,-,기타비상무이사,"현)미국 어바인에셋LLC 회장
현)Member Of Irvine Family
현)미국Irvine America 이사회 의장",2022,2,이즈미디어,181340
이즈미디어,안드레아스카라스,1970년 09월,-,기타비상무이사,"현)미국 어바인에셋LLC 이사
현)미국 Biue Terra Capital 대표이사
전)Deloitte&Touche Europe 재무이사",2022,2,이즈미디어,181340
이즈미디어,민러,1966년 06월,-,기타비상무이사,"현)미국 어바인에셋LLC 이사
현)미국 Gramercy District 대표이사
현)미국 22X Ventures - Managing Parter",2022,2,이즈미디어,181340
헬스커넥트,박한천,1963년 09월,대표이사,사내이사,"- 前)서진산업(주) 자동화사업부
- 現)파나케이아(주) 생산관리본부 전무",2023,1,파나케이아,058530
헬스커넥트,이주환,1973년 12월,사내이사,사내이사,"- 前)한밭대학교 도시공학과 졸업
- 前)안국약품(주) 영업팀 차장
- 現)즐거운쇼핑(주) 대표이사",2023,1,파나케이아,058530
헬스커넥트,정진하,1951년 05월,사외이사,사외이사,"- 서울대학교 문리과대학 동물학과 이학사,
- 미국 알라바마대학교 생물학과 이학 석/박사
- 前) 서울대학교 자연과학대학 생명과학부 학부장
- 前) 서울대학교 유전공학연구소 소장
- 前) 서울대학교 자연과학대학 분자생물학과 학과장
- 前) 서울대학교 동물학과, 분자생물학과, 생명과학부 교수
- 前) 하버드의과대학 생리학과 (박사후-연구원)
- 現) 서울대학교 명예교수",2023,1,파나케이아,058530
헬스커넥트,선근우,1980년 09월,사외이사,사외이사,"- 前) 삼정회계법인
- 前) 회계법인세진
- 前) (주)부산도시가스
- 現) 선우회계세무컨설팅 대표이사",2023,1,파나케이아,058530
